wav_filename,wav_filesize,transcript
common_voice_tr_21413315.wav,154412,ülkenin latin alfabesindeki alan adı ise bg
common_voice_tr_21426277.wav,112172,yine de hala büyüme olanağı var
common_voice_tr_21426246.wav,152876,bu oran daha hızlı bir şekilde aşağı çekilmeli
common_voice_tr_21426301.wav,134444,eylül ayı sonunda söz konusu oran yüzde altmış ikiydi
common_voice_tr_21426288.wav,133676,yangında bir itfayecinin yaralandığı bildirildi
common_voice_tr_21426373.wav,102956,geliştirme süreci zaten başlamış durumda
common_voice_tr_21426247.wav,145196,tum bu önerilerin sonucunu zaman gösterecek
common_voice_tr_21426321.wav,112940,konserin tarihi ocak ayı ortasında açıklanacak
common_voice_tr_21426427.wav,109100,dört milletvekili oylamaya katılmadı
common_voice_tr_21426282.wav,175148,liderler devam eden ikili meseleleri görüştüler
common_voice_tr_21426389.wav,114476,durumdan sendikalar da hoşnut değiller
common_voice_tr_21426421.wav,124460,sanader de günün anlam ve önemine dikkat çekti
common_voice_tr_21426405.wav,118316,ancak bütün bu para nerden gelecek
common_voice_tr_21426433.wav,104492,ancak pek çok arnavut bundan şüpheli
common_voice_tr_20262591.wav,125228,bugünse bu rakam beş bin civarında
common_voice_tr_21426432.wav,109868,diğer ülkeler iç ihtiyaçlara odaklanıyor
common_voice_tr_20262597.wav,130604,koleksiyonda yirmi beş seçilmiş eser yer alıyor
common_voice_tr_21426434.wav,130604,kapitalist dünyada rekabet yeni bir kavram değil
common_voice_tr_20262645.wav,178988,davaların çoğunda iddianameler hala bekliyor
common_voice_tr_20262631.wav,111404,umarım çok yakında olur
common_voice_tr_20262659.wav,130604,bunu beğenmeyen istediği yere gidebilir
common_voice_tr_18901424.wav,175148,fakat hala bariz bir ırk ayrımcılığı mevcut
common_voice_tr_20326739.wav,175148,ülkenin başlıca rakibi hırvatistan otuz dört oy aldı
common_voice_tr_20326620.wav,148268,sırada yeni parlamento seçimleri olabilir
common_voice_tr_20262656.wav,140588,bazıları onu kahraman olarak görüyor
common_voice_tr_20262675.wav,138284,ancak güzel günler yakın olabilir
common_voice_tr_20262672.wav,157484,maktouf'un cezası haziran ayında sona erdi
common_voice_tr_20326754.wav,228908,makedon medyasında tek bir şeyi değiştirebilecek olsanız bu ne olurdu
common_voice_tr_20326758.wav,271148,gemi seyahati düzenleyen şirketlerin yeterli rıhtımı bile olmayan bir yeri niçin tercih etsin
common_voice_tr_20326842.wav,176684,sıcaklar dayanılmaz hale geldiğinde onlar nereye gidiyor
common_voice_tr_20326859.wav,129068,ancak hükümet sözünün arkasında duruyor
common_voice_tr_20326612.wav,113708,kuzeyde de durum daha iyi değil
common_voice_tr_20326789.wav,134444,ancak yakında bu durum değişebilir
common_voice_tr_20326868.wav,159788,tabii ki burada olmanın kötü tarafları da vardı
common_voice_tr_20326790.wav,102188,makedonya bir
common_voice_tr_20326759.wav,195884,çoğu zaman karaborsa veya suçla uğraşıyorlar
common_voice_tr_20326860.wav,165164,gözden geçirme sekiz ocak iki bin üçte başlatıldı
common_voice_tr_20326764.wav,130604,üçlü yeni bir çözüm önerdi
common_voice_tr_20326939.wav,142124,peki kampanyanın içeriği tam olarak neydi
common_voice_tr_20326882.wav,125228,ahtisaari bu görüşte değil
common_voice_tr_20326913.wav,155948,korsancılık bir yerde ucuza eğlence demek
common_voice_tr_20326883.wav,119084,bunu sağlayan nedir
common_voice_tr_20326929.wav,140588,buna rağmen sağlanan fayda çok büyük oldu
common_voice_tr_20326937.wav,194348,balkabağına yağ şeker ve biraz da tuz ekleyin
common_voice_tr_20326975.wav,142124,hepsinin de sırp uyruklu olduğu belirtiliyor
common_voice_tr_20326973.wav,265004,mevcut olumlu eğilimler etkin bir sermaye oluşum süreci ile desteklenmeksizin sürdürülebilir mi
common_voice_tr_20326905.wav,117548,bu konudaki görüşleriniz neler
common_voice_tr_17842719.wav,79916,felsefemiz
common_voice_tr_17842758.wav,135212,halk için asıl kriz sosyo ekonomik
common_voice_tr_20326951.wav,126764,yasa henüz gözden geçirilmedi
common_voice_tr_17842732.wav,105260,profesyonel kariyeriniz nasıl başladı
common_voice_tr_17842692.wav,147500,savcılık daha sonra suçlamaları geri almıştı
common_voice_tr_17842790.wav,122156,üç kuruma da danışmadan bir karar verilmemeli
common_voice_tr_20326977.wav,138284,katılım ilk turdan düşük gerçekleşti
common_voice_tr_17842820.wav,86060,bu düşünceler bugün bile tepki alıyor
common_voice_tr_17842872.wav,127532,fakat halk sadece barış istediğini söylüyor
common_voice_tr_17842883.wav,158252,ancak gerekli olan siyasi irade mevcut değildi
common_voice_tr_17842866.wav,115244,böylece insanlarla iletişim kurabildim
common_voice_tr_17842881.wav,112172,bosna'ya dört yıl önce gittim ve çok sevdim
common_voice_tr_17842878.wav,117548,kitap yüzde otuz yabancı dilde basılacak
common_voice_tr_17842876.wav,128300,anlaşmanın değeri beş yüz milyon dolar
common_voice_tr_17842907.wav,105260,uluslararası toplum da saldırıları kınadı
common_voice_tr_17842861.wav,106796,slyivancanin ise hala kayıp
common_voice_tr_17842922.wav,89900,rapor altı ekim'de yayınlanacak
common_voice_tr_17842920.wav,96044,en az altmış kişi hayatını kaybetti
common_voice_tr_17842909.wav,89900,tipik roman yüzü var bende
common_voice_tr_18266723.wav,135212,sorunlu alanlardan birisi belge güvenliği
common_voice_tr_18266721.wav,126764,şikayet iki bin altı yılında sunulmuştu
common_voice_tr_17842888.wav,116012,konsere on binden fazla insan katıldı
common_voice_tr_18266821.wav,144428,jüri ön eleme sonrasında yirmi dört şarkıcı seçecek
common_voice_tr_18266787.wav,88364,tihomir staniç
common_voice_tr_18266778.wav,143660,ülkede iki bin iki yüz elli altı sandık merkezi olacak
common_voice_tr_18266848.wav,120620,bajec dış yatırımın da artacağını söylüyor
common_voice_tr_18266849.wav,136748,fuara yaklaşık on beş sırp şirketi katıldı
common_voice_tr_18278589.wav,91436,başka bir şey daha gördük
common_voice_tr_18278585.wav,122924,hırvatistan'ın da iyimser olmak için nedeni var
common_voice_tr_18266792.wav,112940,washington yardım sözü verdi
common_voice_tr_18266850.wav,105260,oylar teker teker elle sayılacak
common_voice_tr_18278602.wav,102188,bu dallar badnik'te yakılacak
common_voice_tr_18278623.wav,117548,napolyon bin sekiz yüz sekizde buradaymış
common_voice_tr_20304872.wav,156716,sizce bu boykotlar bir sonuç veriyor mu
common_voice_tr_20310707.wav,129836,makedonya başbakanı dublin'i ziyaret etti
common_voice_tr_20310638.wav,125996,süper valiler geri mi geliyor
common_voice_tr_20310695.wav,132908,ada üzerinde her iki ülkenin de çıkarı bulunuyor
common_voice_tr_20310694.wav,208940,projenin tahmini maliyeti dört virgül altı milyar avro
common_voice_tr_20310728.wav,157484,ali'nin özel polis timi üyesi olduğu söyleniyor
common_voice_tr_20310762.wav,159020,askerler en fazla şiddeti sınırlayabilirler
common_voice_tr_20310758.wav,114476,artık çok kaliteli gazeteciler var
common_voice_tr_20310749.wav,121388,ancak herkes bu kadar hevesli değildi
common_voice_tr_20310807.wav,138284,lukiç lahey'e iadesine karşı çıkmadı
common_voice_tr_20310784.wav,156716,fakat bunun olacağına herkes inanmıyor
common_voice_tr_20310759.wav,153644,para bütün bölgesel yönetmenlerin ortak sorunu
common_voice_tr_20310878.wav,126764,anlaşmadan türkiye de kazançlı çıkıyor
common_voice_tr_20310808.wav,136748,sizce bunlar yerinde endişeler mi
common_voice_tr_20310882.wav,206636,ayrıca gerçek etnik köklerimizin arkasında saklanırsak önyargıyla nasıl savaşırız
common_voice_tr_20310930.wav,142124,belediye sınırları dahilinde on altı köy var
common_voice_tr_20310956.wav,144428,fikirler bol olsa da kaynaklar kısıtlı
common_voice_tr_20310970.wav,138284,geçen yılki rekor rusya'ya aitti
common_voice_tr_20310929.wav,176684,merkezin iki bin sekiz sonuna kadar açılması bekleniyor
common_voice_tr_20310899.wav,141356,etkinlik haziran ayına kadar devam edecek
common_voice_tr_20310988.wav,182060,peki sosyalistlerin en son önerisi çıkmaza son verebilecek mi
common_voice_tr_20310973.wav,122924,kosova'da en sevdiğim yiyecek mi
common_voice_tr_20310889.wav,132908,bu işleri mahkemelere bırakalım
common_voice_tr_20311046.wav,149036,komite'nin bu konuya ilişkin görüşleri ne yönde
common_voice_tr_20311091.wav,154412,balkanlar'da uyuşturucuyla mücadele beşlisi mi
common_voice_tr_20311089.wav,110636,neden olduğu umurumda değil
common_voice_tr_19477437.wav,109868,en zengin siyasi sicile ivaniç sahip
common_voice_tr_19477452.wav,104492,festival yirmi sekiz nisan'a kadar devam edecek
common_voice_tr_19477472.wav,116012,gasiç ailesi kalmaya karar verenlerden
common_voice_tr_19477441.wav,83756,adeta küçük bir kasabayı andırır
common_voice_tr_19477332.wav,112940,fon modernizasyonun finansmanında kullanılacak
common_voice_tr_19477488.wav,89900,kimliği belirsiz bir kurban da anılıyor
common_voice_tr_19477519.wav,106796,bizim kendimize bakmamız lazımdır
common_voice_tr_19477482.wav,105260,bankadan alınacak yardım üç alanda yoğunlaşacak
common_voice_tr_19477493.wav,79148,soruşturma sekiz ay sürdü
common_voice_tr_19477567.wav,101420,çok sayıda mimar da yıkım önerisini eleştirdi
common_voice_tr_19477591.wav,105260,bundan aşağısı ise hayal kırıklığı demek olacak
common_voice_tr_19477479.wav,109100,bulgaristan iki boru hattı projesinde yer alıyor
common_voice_tr_19477592.wav,126764,şu anda makedonya'nın cezaevi nüfusu iki bin iki yüz
common_voice_tr_19477610.wav,92972,bu bizim için bir meydan okumaydı
common_voice_tr_19477604.wav,92972,yemek alanı sokak lambalarıyla aydınlatıldı
common_voice_tr_19477596.wav,104492,fabrikanın yedi yüz kişiye iş sağlaması bekleniyor
common_voice_tr_19477617.wav,121388,organize suç siyaseti ve basını kirletiyor
common_voice_tr_18372545.wav,147500,bu bağımsız ama mesajı olan bir film
common_voice_tr_19477635.wav,193580,yeni ve modern gümrük yasası sırbistan'da yolsuzluğu önleyip normal ticareti tesis edebilecek mi
common_voice_tr_19477641.wav,109100,elbette ki her duyduğunuza inanamazsınız
common_voice_tr_18372549.wav,138284,değişmesini istediğiniz şeyler neler
common_voice_tr_18376834.wav,122156,oylamaya on yedi milletvekili katılmadı
common_voice_tr_18376843.wav,129068,reform süreçlerinin hızından memnun musunuz
common_voice_tr_18376824.wav,130604,bu yılki etkinliğin onur konuğu mısır idi
common_voice_tr_18376835.wav,99884,yabancı dil eğitimi getirilmeli
common_voice_tr_18376848.wav,69932,nerede
common_voice_tr_18376850.wav,152108,bu engelleri aşmada ne gibi bir plan uygulanacak
common_voice_tr_18372548.wav,172076,bu erteleme için bir somut gerekçe gösterilmedi
common_voice_tr_18376872.wav,129068,bu saldırıyla uğraşacak zamanları olmalı
common_voice_tr_18376939.wav,139052,simitis de bu ihtiyacı hissettiğini söylüyor
common_voice_tr_18376866.wav,202796,bu misyonlarda yer almak makedonya'ya nasıl bir deneyim ve kazanım sağladı
common_voice_tr_18376891.wav,135980,aleksiç'i dipçikleriyle dövmeye başladılar
common_voice_tr_18376969.wav,161324,bu da rekabetçiliği ve istihdamı olumsuz etkiler
common_voice_tr_18376949.wav,150572,kurti ve örgütün diğer üyeleri gözaltına alındı
common_voice_tr_18376993.wav,143660,burada da yaklaşık yüz yirmi beş bin avro toplandı
common_voice_tr_18376968.wav,128300,papademos zorlukları kabul ediyor
common_voice_tr_18377257.wav,153644,fakat avrupa kamuoyu buna ikna oldu mu
common_voice_tr_18377249.wav,89132,korg
common_voice_tr_18377041.wav,127532,hırvat tarımı ayakta kalabilecek mi
common_voice_tr_18377258.wav,193580,buna harcanan paraya değer kriz ne kadar büyük olursa olsun
common_voice_tr_18377260.wav,150572,deniz güvenliğini sağlayıcı önlemler de alındı
common_voice_tr_18377246.wav,119084,azınlıklara özel bir saygı gösterecektir
common_voice_tr_18377283.wav,124460,sonuç olarak bir de iftirayla suçlandılar
common_voice_tr_18377284.wav,125996,grup biraz dil engeliyle karşı karşıya
common_voice_tr_18377286.wav,140588,sorun kamuoyunda tartışmalara yol açtı
common_voice_tr_18377289.wav,108332,olaylarda yaralanma bildirilmedi
common_voice_tr_18377314.wav,116780,bu önemsiz bir sorun sayılmaz
common_voice_tr_18377287.wav,96044,yatırımcılar bunu bekliyor
common_voice_tr_18377294.wav,138284,zamanın hepimizin lehine işlediğine de eminim
common_voice_tr_18377282.wav,147500,örneğin uluslararası güçler ne zamandır kıbrıs'da bulunuyor
common_voice_tr_18377310.wav,121388,ve bu borçları bile ödemesi zor olacak
common_voice_tr_18377292.wav,146732,her türlü yatırım için en önemli ön koşul bu
common_voice_tr_19190265.wav,176684,bunun sırbistan açısından anlamı yüzde on daha yüksek bir enflasyon mu
common_voice_tr_19190269.wav,161324,ülkenin hala devlet amblemi ve ulusal marşı yok
common_voice_tr_19190283.wav,194348,peki polis reformunun gerçekleştirilmemesi kimin için faydalı olacak
common_voice_tr_18377312.wav,136748,kararın kosova'daki yansımaları ne oldu
common_voice_tr_19190286.wav,134444,makedonya'nın prilep kentinde düzenlenen otuz dört
common_voice_tr_19190279.wav,155948,şimdiye kadar yerine getirilen ve getirilmeyen koşullar neler
common_voice_tr_19190285.wav,107564,teller mart ayı başlarında kaldırılacak
common_voice_tr_19190292.wav,125228,hasta antibiyotik ve vitamin tedavisi görüyor
common_voice_tr_19190326.wav,157484,şirket cosmote'nin yüzde altmış altı virgül elli dördüne sahip oldu
common_voice_tr_19190324.wav,119084,o zamandan bu yana bin engelli iş buldu
common_voice_tr_19190337.wav,92204,gora yaşamak için kolay bir yer değil
common_voice_tr_19190332.wav,102188,nasıl bir makedonya düşünüyorsunuz
common_voice_tr_19190305.wav,115244,bizi bilgilendirmek zorunda değiller
common_voice_tr_19190340.wav,165164,dementieva maçı yedi altı ve üç sıfır önde götürüyordu
common_voice_tr_19190363.wav,122924,hırvat medyası da bize destek ve yer veriyor
common_voice_tr_19190356.wav,103724,sadece bir kişi kurtulmayı başarmıştı
common_voice_tr_19190364.wav,109868,adamlardan biri helikopterin dışına fırlamıştı
common_voice_tr_19190365.wav,121388,arnavutluk'ta üç virgül altı milyon kişi yaşıyor
common_voice_tr_19190341.wav,73004,sizce dink neden öldürüldü
common_voice_tr_19190390.wav,122924,bunların arasında üç de kadın polis bulunuyor
common_voice_tr_19190423.wav,134444,peki bu durumda biz avrupa modeline göre hangi noktadayız
common_voice_tr_19190409.wav,115244,sanader artık siyasete girmediğini de vurguladı
common_voice_tr_19190372.wav,96044,peki bu kayıtsızlığın sebebi ne
common_voice_tr_19190462.wav,103724,bisiklet adalar için de ideal bir araç
common_voice_tr_19190451.wav,148268,önceki net asgari ücret yüz altmış yedi virgül yetmiş dokuz avro idi
common_voice_tr_19190414.wav,106028,sizce yeni gerginlikler ortaya çıkabilir mi
common_voice_tr_19190546.wav,153644,yolunda nasıl donuk ve acı sözlerime sağır hale geldin
common_voice_tr_19190456.wav,113708,hükümet satış için başka bir neden daha sunuyor
common_voice_tr_19190544.wav,94508,birlik yerine ayrılık görüyoruz
common_voice_tr_19192919.wav,107564,ak projeye bir milyon avro sağlayacak
common_voice_tr_19648405.wav,176684,bu yılki fuarda yirmi beş binden fazla kitap tanıtıldı
common_voice_tr_19648406.wav,172076,bu sandık merkezleri ikinci turda açık olacak
common_voice_tr_19648439.wav,155180,bu teklifleri hangi koşullarda kabul edersiniz
common_voice_tr_19648523.wav,116780,zagrep lego'ları sevdi
common_voice_tr_19190542.wav,122924,bu ifade de davanın dönüm noktası oldu
common_voice_tr_19648782.wav,92204,bir çok şey yapılabilir
common_voice_tr_19648546.wav,132140,fakat yasayı değiştirmekle herşey hallolmuyor
common_voice_tr_19648636.wav,122156,onun görevi kültürel çeşitliliktir
common_voice_tr_19648638.wav,133676,tek bir kart hepsinin kapılarını açıyor
common_voice_tr_19648781.wav,134444,turistlerin büyük kısmı kosova'dan geliyor
common_voice_tr_19648408.wav,163628,bu miktarın yaklaşık dokuz bin sekiz yüz tonu ihtiyaç fazlası
common_voice_tr_19649872.wav,129836,anıtın yeri henüz belirlenmiş değil
common_voice_tr_19649873.wav,111404,zanlıların hepsi de trabzonlu
common_voice_tr_19650075.wav,127532,çok sıfırlı rakamlar kafa karıştırıcı olabiliyor
common_voice_tr_19648548.wav,103724,erdoğan'ın eşi de türban takıyor
common_voice_tr_19650223.wav,128300,çalışmaya sekiz ülkeden on sekiz bilim insanı katıldı
common_voice_tr_19649983.wav,231212,sizce bu uygulama onaylansaydı seçim sonuçlarının güvenilirliğini etkiler miydi
common_voice_tr_19649980.wav,112940,pisari uyarıyı duymadı
common_voice_tr_19650267.wav,185900,ley on bir aralık'ta iki virgül beş bin dokuz yüz elli dokuzdan işlem gördü
common_voice_tr_19650219.wav,157484,söz konusu vergi yüzde ondan yüzde on beşe yükseltilecek
common_voice_tr_19650270.wav,140588,balkanlar'da da bu daha az geçerli değil
common_voice_tr_19650383.wav,95276,zanlı hala yakalanamadı
common_voice_tr_19650379.wav,107564,yapılacak çok şey var
common_voice_tr_19650510.wav,145196,madde doğal uranyumun yüzde birden azını oluşturuyor
common_voice_tr_19650469.wav,120620,papadoniou belli bir koşul önermedi
common_voice_tr_19650513.wav,116012,fakat bu kez protestolar olaysız geçti
common_voice_tr_19650585.wav,126764,eski kent dubrovniğin etrafındaki duvar
common_voice_tr_19650718.wav,108332,zengin ve ünlü olmaya çalışmıyoruz
common_voice_tr_19650640.wav,97580,failler hala yakalanamadı
common_voice_tr_19650823.wav,132908,seçmenler yine kendisine karşı oy versinler diye mi
common_voice_tr_19650774.wav,183596,sırbistan'ın sancak'taki savaşan partileri müzakerelerle birleşebilir mi
common_voice_tr_19650802.wav,86828,hukukun üstünlüğü
common_voice_tr_19650673.wav,119852,mülteciler ise çok nadiren türkçe konuşuyorlar
common_voice_tr_19650878.wav,103724,sürecin aylarca sürmesi bekleniyor
common_voice_tr_19651004.wav,98348,buna karşı olan var mı
common_voice_tr_17415907.wav,109868,yerleşim birimi derhal karantinaya alındı
common_voice_tr_19650957.wav,114476,oysa o bundan çok daha fazlasıdır
common_voice_tr_17416041.wav,107564,satış bedeli yüz yirmi milyon avro oldu
common_voice_tr_17415979.wav,145964,yeni işler üç ila on bir aylık süreleri kapsıyor
common_voice_tr_19651051.wav,150572,fakat mahallede hiçbir kültür mekanı yoktu
common_voice_tr_17416039.wav,111404,reform finansal açıdan da faydalı
common_voice_tr_17416162.wav,122924,kampanyası kapsamında eğitim kursları düzenlendi
common_voice_tr_17416161.wav,107564,çok çalıştım ve babamdan da büyük destek gördüm
common_voice_tr_17427037.wav,102188,görüşülen kişilerin hepsi öğrenciydi
common_voice_tr_17416229.wav,117548,ancak gruevski iki öneriyi geri çevirdi
common_voice_tr_17427045.wav,130604,mimosa hasanramaj ise daha ihtiyatlı
common_voice_tr_17427035.wav,107564,kesin sonuçlar otuz gün içinde açıklanacak
common_voice_tr_17416043.wav,121388,projeye iki bin on yılında başlanması planlanıyor
common_voice_tr_17416172.wav,102188,girişim bir halk hareketine de yol açtı
common_voice_tr_17427049.wav,145964,peki yeni bir karışıklığın kapıda olduğunu gösteren işaretler var mı
common_voice_tr_17427060.wav,125228,aralık bin dokuz yüz doksan üçe kadar bu görevde kaldı
common_voice_tr_17427064.wav,119084,bu yıl ilk defa pasif seçmen kaydı uygulandı
common_voice_tr_17416231.wav,192044,bir ekonomi salt kimi kurumları taklit etmeye çalışarak ileri düzeylere sıçrayabilir mi
common_voice_tr_17427078.wav,67628,şikayet edemem doğrusu
common_voice_tr_17427131.wav,82988,ancak muhalefet aynı fikirde değil
common_voice_tr_17427130.wav,90668,yalnızca sol ön kolu kayıp
common_voice_tr_17427132.wav,65324,mali bilgi verilmedi
common_voice_tr_17427178.wav,61484,bu olay bir ilk mi
common_voice_tr_17427167.wav,186668,sizce söz konusu toplumlar arası ilişkilerde hangi alanlarda gelişme sağlanmalı
common_voice_tr_17427144.wav,111404,bilim eziyet verici olmaktan çok eğlenceliydi
common_voice_tr_17427269.wav,69164,umarız boğa olmayız
common_voice_tr_17427248.wav,80684,bunlar en büyükleri
common_voice_tr_17427245.wav,148268,etkinliğe yirmi dört ülkeden toplam kırk sekiz dansçı katıldı
common_voice_tr_17427289.wav,80684,güvenlik tedbirleri
common_voice_tr_17427247.wav,106028,ardından kilisede evlenme töreni yapılıyor
common_voice_tr_17427305.wav,71468,bunu kim ister
common_voice_tr_17427328.wav,96044,bugüne kadar gelen tepkiler karışık oldu
common_voice_tr_17427332.wav,115244,başka kaynaklardan da eleştiriler gelmedi değil
common_voice_tr_17427326.wav,84524,günümüzde avukat olmak zor
common_voice_tr_17427333.wav,111404,bu rakamlar geçen yılki rakamların iki katı
common_voice_tr_17427340.wav,125228,romanya beş milyar avroluk ilk dilimi hemen aldı
common_voice_tr_21317785.wav,103724,bu onların hayatta kalma stratejisi
common_voice_tr_17427348.wav,102188,fakat uzmanlar buna değeceğini söylüyorlar
common_voice_tr_21317814.wav,106028,son olaylar endişe seviyesini yükseltti
common_voice_tr_21317815.wav,103724,kurumlar vergisi de yüzde ona indirilecek
common_voice_tr_17427306.wav,107564,gelişmeye ve yeni şeyler sunmaya yetmiyor
common_voice_tr_21317831.wav,86828,kulüplerde oynayamıyoruz
common_voice_tr_17427383.wav,82988,bir sürü yerde indirim hakları vardı
common_voice_tr_21317872.wav,144428,ekonomik ya da daha farklı engellemeler olmasını bekliyor musunuz
common_voice_tr_21317835.wav,90668,belge ekim ayında yürürlüğe girecek
common_voice_tr_21317901.wav,80684,para iki dilim halinde verilecek
common_voice_tr_21317949.wav,90668,artık işler hızla değişiyor
common_voice_tr_21317984.wav,122924,bu esirler de kamenica kampına gönderildiler
common_voice_tr_21318032.wav,76844,yeni arkadaşlar ediniyoruz
common_voice_tr_21318009.wav,138284,peki eğitim devlet okullarından verilen eğitimden daha mı iyi
common_voice_tr_21318025.wav,113708,bu programlardaki durumlar sahte
common_voice_tr_21341346.wav,122924,sizin bir tarihiniz bir geleneğiniz var
common_voice_tr_21342069.wav,103724,gazeteler için de aynı durum söz konusu
common_voice_tr_21342075.wav,119084,bir diğer engel de tasfiye sürecinin yavaşlığı
common_voice_tr_21318061.wav,130604,peki bu durumda kosova'nın ekonomisini düzeltme ihtimali nedir
common_voice_tr_21342159.wav,92204,bu da son derece gurur duyduğum bir şey
common_voice_tr_21342111.wav,113708,davetler kesin üyelik anlamına gelmeyecek
common_voice_tr_21342065.wav,109868,yıl sonuna kadar kıbrıs'ta çözüm mümkün mü
common_voice_tr_21342158.wav,79148,herşeyi kendim yaptım
common_voice_tr_21342182.wav,109868,bizim ülkemizdeyse tam tersi şekilde başladı
common_voice_tr_21342053.wav,119084,böyle bir durumda çok fazla seçeneğiniz olmuyor
common_voice_tr_21342162.wav,109868,posavina hırvatlarının sayısı azalıyor
